City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
366,grenaa,56.4158,10.8783,287.27,89,100,8.76,DK,1690412379
367,cacador,-26.7753,-51.015,287.3,86,80,1.31,BR,1690412380
368,myers corner,41.6062,-73.8729,302.93,63,75,2.57,US,1690412380
369,arinos,-15.9169,-46.1056,295.7,35,0,1.55,BR,1690412380
370,nuku'alofa,-21.1333,-175.2,296.34,60,40,3.09,TO,1690412380
371,simanggang,1.2472,111.4528,296.14,100,91,0.0,MY,1690412380
372,tingi,-11.3,35.0333,286.5,56,73,0.97,TZ,1690412380
373,veraval,20.9,70.3667,300.21,86,100,8.01,IN,1690412381
374,komatsu,36.4026,136.4509,305.28,83,20,1.03,JP,1690412381
375,tolanaro,-25.0319,46.9987,292.19,77,40,5.14,MG,1690412304
376,silver city,32.7701,-108.2803,308.52,17,59,3.13,US,1690412381
377,rimus,16.8764,120.3966,299.6,90,100,6.86,PH,1690412381
378,chernyshevskiy,63.0128,112.4714,289.44,71,55,4.2,RU,1690412381
379,francisco sa,-16.4758,-43.4883,297.23,55,90,6.84,BR,1690412381
380,palo santo,-25.5633,-59.3378,288.61,79,93,2.24,AR,1690412382
381,marion,39.7684,-86.1555,304.6,62,75,7.2,US,1690412335
382,queenstown,-31.8976,26.8753,284.4,82,100,4.1,ZA,1690412335
383,arquitecto tomas romero pereira,-26.4833,-55.25,290.83,75,67,2.58,PY,1690412382
384,san miguel,13.4833,-88.1833,303.6,58,78,1.69,SV,1690412382
385,tsetserleg,47.475,101.4542,284.48,75,77,2.56,MN,1690412382
386,novyy urgal,51.0736,132.5642,293.35,86,18,0.51,RU,1690412382
387,ambalavao,-21.8333,46.9333,281.79,87,62,2.25,MG,1690412382
388,tipasa,36.5897,2.4475,298.35,79,0,3.59,DZ,1690412383
389,plastun,44.7561,136.2939,299.34,62,73,1.35,RU,1690412383
390,sengkang,-4.1279,120.0297,295.92,90,38,1.16,ID,1690412383
391,nefta,33.8731,7.8777,302.29,56,0,11.5,TN,1690412383
392,sosnovo-ozerskoye,52.5249,111.5418,286.97,96,99,1.18,RU,1690412267
393,okhotsk,59.3833,143.3,288.29,92,100,1.34,RU,1690412383
394,tofol,5.3248,163.0078,303.03,79,75,5.14,FM,1690412238
395,sao vicente,-23.9631,-46.3919,302.25,26,31,2.28,BR,1690412383
396,solnechnyy,50.7214,136.6319,296.09,72,14,1.03,RU,1690412383
397,mount pearl,47.5166,-52.7813,297.34,50,75,8.23,CA,1690412216
398,antonio enes,-16.2325,39.9086,293.22,77,0,4.05,MZ,1690412384
399,alofi,-19.0595,-169.9187,297.09,69,75,1.54,NU,1690412384
400,el nido,11.1858,119.3956,301.25,81,96,9.69,PH,1690412384
401,mount carmel,38.4109,-87.7614,304.24,44,58,8.54,US,1690412384
402,castillos,-34.1667,-53.8333,283.59,80,57,6.55,UY,1690412385
403,khandud,36.9513,72.318,290.32,38,2,2.65,AF,1690412385
404,klyuchi,52.2667,79.1667,295.15,37,100,2.77,RU,1690412217
405,gaspra,44.4333,34.1,295.93,69,0,4.7,UA,1690412360
406,zhengjiatun,43.5064,123.5064,297.89,87,82,7.62,CN,1690412385
407,ataq,14.5377,46.8319,299.51,50,90,4.08,YE,1690412385
408,itaituba,-4.2761,-55.9836,302.16,45,21,0.16,BR,1690412385
409,bandarbeyla,9.4942,50.8122,296.9,82,10,13.58,SO,1690412386
410,harper,4.375,-7.7169,298.13,89,75,4.33,LR,1690412285
411,daru,-9.0763,143.2092,298.71,82,86,7.47,PG,1690412315
412,colonia,50.9333,6.95,290.96,72,0,3.6,DE,1690412320
413,namibe,-15.1961,12.1522,289.28,88,84,3.23,AO,1690412386
414,eureka,40.8021,-124.1637,295.48,72,16,2.68,US,1690412386
415,suwayr,30.1171,40.3893,306.67,14,50,5.46,SA,1690412386
416,mahriz,31.5917,54.4318,306.43,13,25,1.56,IR,1690412386
417,puerto aysen,-45.4,-72.7,276.1,98,100,0.78,CL,1690412386
418,mejit,10.2753,170.8646,301.24,79,100,7.93,MH,1690412387
419,beloyarskiy,63.7119,66.6722,287.32,98,100,2.25,RU,1690412229
420,sandur,15.1,76.55,294.61,93,100,8.28,IN,1690412387
421,morondava,-20.2833,44.2833,293.37,57,0,5.36,MG,1690412387
422,skopin,53.8249,39.5505,292.09,90,23,2.13,RU,1690412387
423,tokar,18.4254,37.729,308.14,37,43,11.65,SD,1690412387
424,fale old settlement,-9.3852,-171.2468,301.55,73,15,8.39,TK,1690412387
425,san ramon,37.7799,-121.978,309.16,48,0,7.2,US,1690412122
426,tarata,-17.6167,-66.0167,292.83,60,0,3.27,BO,1690412388
427,sena madureira,-9.0656,-68.6569,300.67,47,5,0.17,BR,1690412388
428,moranbah,-22.0016,148.0466,290.11,69,38,7.94,AU,1690412388
429,hinton,53.4001,-117.5857,285.57,80,100,3.09,CA,1690412388
430,pamanukan,-6.2842,107.8106,295.55,81,89,2.61,ID,1690412388
431,parasia,22.2,78.7667,297.59,83,82,3.5,IN,1690412388
432,janja,44.6653,19.2478,289.99,90,71,3.09,BA,1690412388
433,eastham,41.8301,-69.9739,300.2,66,1,2.68,US,1690412389
434,cidreira,-30.1811,-50.2056,290.48,89,100,6.19,BR,1690412389
435,susaki,33.3667,133.2833,299.19,74,12,0.37,JP,1690412389
436,vorkuta,67.5,64.0,287.14,94,100,2.98,RU,1690412266
437,blenheim,-41.516,173.9528,285.11,54,56,0.89,NZ,1690412389
438,ulundi,-28.3352,31.4162,286.99,70,0,2.51,ZA,1690412389
439,napili-honokowai,20.9708,-156.6705,304.79,86,5,7.8,US,1690412389
440,taroudant,30.4703,-8.877,293.35,75,0,1.21,MA,1690412120
441,taulaga,-11.0553,-171.0883,300.87,69,11,7.69,AS,1690412390
442,ongjin,37.9347,125.3619,297.99,90,99,2.49,KP,1690412390
443,malango,-2.9627,119.9001,291.49,95,48,0.91,ID,1690412390
444,devnya,43.2222,27.5694,297.14,65,55,10.82,BG,1690412390
445,axum,14.1245,38.7244,287.62,90,57,0.99,ET,1690412390
446,balabac,7.9868,117.0645,301.73,75,91,6.93,PH,1690412390
447,la sarre,48.8002,-79.1996,291.34,95,100,5.15,CA,1690412391
448,igarka,67.4667,86.5833,291.67,86,1,2.76,RU,1690412391
449,khem karan,31.1428,74.5667,300.2,90,72,1.69,IN,1690412391
450,yorkton,51.2167,-102.4677,300.06,29,0,7.72,CA,1690412391
451,kegeyli shahar,42.7767,59.6078,301.2,42,100,4.26,UZ,1690412391
452,zhezqazghan,47.7833,67.7667,293.47,60,40,5.0,KZ,1690412391
453,watertown,42.3709,-71.1828,303.89,57,0,7.2,US,1690412155
454,cedar city,37.6775,-113.0619,308.69,19,0,9.77,US,1690412199
455,east london,-33.0153,27.9116,290.53,73,83,6.84,ZA,1690412392
456,artemisa,22.814,-82.7561,303.45,61,90,6.93,CU,1690412392
457,illizi,26.4833,8.4667,308.04,10,1,5.32,DZ,1690412393
458,saldanha,-33.0117,17.9442,282.18,94,87,5.2,ZA,1690412393
459,val-d'or,48.1002,-77.7828,294.2,88,100,2.06,CA,1690412124
460,kapa'a,22.0752,-159.319,304.33,78,75,6.17,US,1690412393
461,kerben,40.2951,72.1863,298.43,25,16,2.52,KG,1690412393
462,butte,39.6499,-121.5677,309.47,25,0,4.51,US,1690412394
463,christchurch,-43.5333,172.6333,285.0,78,24,3.6,NZ,1690412301
464,puerto baquerizo moreno,-0.9,-89.6,299.7,78,75,4.12,EC,1690412394
465,arroio grande,-32.2375,-53.0869,285.21,88,54,5.97,BR,1690412280
466,richards bay,-28.783,32.0377,291.61,69,0,8.27,ZA,1690412394
467,caluula,11.9661,50.7569,305.31,47,4,4.69,SO,1690412395
468,ubinskoye,55.3068,79.6802,289.88,82,91,1.31,RU,1690412395
469,zeya,53.75,127.2667,297.24,51,23,1.12,RU,1690412395
470,vila franca do campo,37.7167,-25.4333,294.38,82,22,2.01,PT,1690412254
471,i-n-salah,27.1935,2.4607,312.85,11,15,2.83,DZ,1690412395
472,asau,46.4333,26.4,291.66,93,99,2.02,RO,1690412395
473,ylitornio,66.3089,23.6773,284.51,96,62,1.87,FI,1690412396
474,batarasa,8.6617,117.6222,300.0,84,99,4.12,PH,1690412396
475,kingsford,-33.924,151.2275,285.77,75,20,4.12,AU,1690412396
476,taroa,8.7058,171.2275,301.1,78,100,6.34,MH,1690412396
477,poronaysk,49.2167,143.1167,294.03,82,61,0.72,RU,1690412397
478,ar ruways,24.1103,52.7306,306.45,69,99,3.62,AE,1690412283
479,sake,-1.5736,29.045,289.95,67,30,0.54,CD,1690412397
480,sibolga,1.7427,98.7792,297.59,83,88,1.55,ID,1690412397
481,saudarkrokur,65.7461,-19.6394,281.42,89,9,2.92,IS,1690412263
482,shymkent,42.3,69.6,301.48,21,0,3.0,KZ,1690412397
483,realeza,-25.7689,-53.5325,291.39,67,98,1.62,BR,1690412397
484,marka,1.7159,44.7717,297.51,84,88,7.54,SO,1690412398
485,pachelma,53.2443,43.3521,292.03,88,12,4.1,RU,1690412398
486,bikenibeu village,1.3673,173.1241,304.13,70,20,2.57,KI,1690412244
487,mersa matruh,31.3525,27.2453,300.26,83,0,2.57,EG,1690412398
488,alghero,40.5589,8.3181,292.2,72,0,0.51,IT,1690412398
489,agat village,13.3886,144.6585,299.67,92,100,7.2,GU,1690412398
490,nuuk,64.1835,-51.7216,278.08,93,100,5.81,GL,1690412399
491,mugumu,-1.85,34.7,290.29,52,19,1.61,TZ,1690412399
492,wamba,8.9333,8.6,297.01,84,72,1.63,NG,1690412399
493,marsh harbour,26.5412,-77.0636,299.65,82,99,3.21,BS,1690412399
494,at taj,24.2049,23.2857,301.98,12,39,4.08,LY,1690412399
495,penzance,50.1186,-5.5371,289.53,96,100,11.73,GB,1690412182
496,gisborne,-38.6533,178.0042,282.79,64,71,4.27,NZ,1690412399
497,broken hill,-31.95,141.4333,286.57,48,0,7.16,AU,1690412238
498,new norfolk,-42.7826,147.0587,282.99,85,100,1.48,AU,1690412386
499,hakui,36.8833,136.7833,305.27,74,55,0.24,JP,1690412400
500,isla vista,34.4133,-119.861,308.7,51,43,3.36,US,1690412400
501,victoria,22.2855,114.1577,306.66,76,27,4.47,HK,1690412324
502,ulladulla,-35.35,150.4667,286.12,45,0,1.9,AU,1690412401
503,tshabong,-26.05,22.45,285.57,37,4,4.85,BW,1690412403
504,fauske,67.2588,15.3918,288.02,83,90,0.22,NO,1690412404
505,chibuto,-24.6867,33.5306,287.4,81,0,2.91,MZ,1690412406
506,wellington,-41.2866,174.7756,286.81,74,66,3.6,NZ,1690412143
507,ekibastuz,51.6667,75.3667,294.79,56,100,4.39,KZ,1690412407
508,sant lluis,39.8526,4.2594,294.37,78,0,2.06,ES,1690412413
509,kabalo,-6.05,26.9167,297.08,30,12,2.28,CD,1690412416
510,leh,34.1667,77.5833,289.82,58,30,2.19,IN,1690412261
511,lagunillas,10.1301,-71.2595,302.57,66,80,2.4,VE,1690412416
512,severo-yeniseyskiy,60.3725,93.0408,288.31,96,100,1.13,RU,1690412417
513,primorskiy,43.0983,131.5875,298.73,83,60,0.31,RU,1690412419
514,janeng,-25.4167,25.55,284.95,61,0,6.23,BW,1690412288
515,bambanglipuro,-7.95,110.2833,292.93,95,56,1.64,ID,1690412422
516,maki,37.75,138.8833,305.32,77,7,2.24,JP,1690412429
517,san luis de la loma,17.2706,-100.8939,306.96,55,73,2.92,MX,1690412431
518,howard springs,-12.497,131.047,293.1,39,88,4.27,AU,1690412431
519,vila do maio,15.1333,-23.2167,300.59,84,97,3.93,CV,1690412432
520,chardara,41.2547,67.9692,301.65,23,0,4.35,KZ,1690412433
521,rio grande,-32.035,-52.0986,288.21,88,63,4.75,BR,1690412433
522,arvayheer,46.2639,102.775,287.13,71,33,1.55,MN,1690412434
523,grimstad,58.3405,8.5934,286.06,92,61,1.69,NO,1690412434
524,priozersk,61.0393,30.1291,288.76,91,100,2.23,RU,1690412434
525,puqi,29.7167,113.8833,299.12,91,49,2.0,CN,1690412434
526,sretensk,52.2453,117.7093,290.73,95,100,1.15,RU,1690412435
527,aswan,24.0934,32.907,306.76,14,0,2.06,EG,1690412435
528,lospalos,-8.5186,127.0025,293.29,88,89,2.16,TL,1690412435
529,sao gabriel da cachoeira,-0.1303,-67.0892,298.94,82,98,0.63,BR,1690412435
530,kapuskasing,49.4169,-82.4331,296.2,56,75,1.03,CA,1690412226
531,kyren,51.6828,102.1408,287.95,88,33,1.12,RU,1690412436
532,oroville east,39.5113,-121.4752,309.06,25,0,0.89,US,1690412436
533,energetik,51.7445,58.7934,292.9,58,37,1.8,RU,1690412436
534,isangel,-19.55,169.2667,295.21,68,40,3.09,VU,1690412436
535,ialysos,36.4104,28.1655,300.89,76,0,1.54,GR,1690412437
536,salmas,38.1973,44.7653,293.42,49,9,0.94,IR,1690412437
537,manaure,11.7751,-72.4445,299.64,90,34,8.16,CO,1690412437
538,tsengel,49.4783,100.8894,285.78,75,7,2.42,MN,1690412437
539,ulan bator,47.9077,106.8832,285.22,87,20,0.0,MN,1690412414
540,sarmiento,-45.5882,-69.07,275.35,59,100,0.94,AR,1690412438
541,teofilo otoni,-17.8575,-41.5053,291.85,98,90,1.54,BR,1690412438
542,karratha,-20.7377,116.8463,292.17,69,42,3.61,AU,1690412242
543,port hedland,-20.3167,118.5667,289.18,63,47,3.6,AU,1690412439
544,chengde,40.9725,117.9361,296.59,91,99,0.7,CN,1690412415
545,alo,7.4178,6.7371,298.58,90,91,1.92,NG,1690412440
546,pierre,44.3683,-100.351,314.81,14,23,7.06,US,1690412440
547,kimbe,-5.5502,150.1429,301.65,68,85,2.61,PG,1690412441
548,la huaca,-4.9117,-80.96,299.55,68,66,5.49,PE,1690412441
549,libertad,8.9442,125.5019,298.54,88,100,2.26,PH,1690412422
550,bom jesus,-9.0744,-44.3586,297.76,39,25,1.02,BR,1690412441
551,smithers,54.7804,-127.1743,292.33,52,75,5.14,CA,1690412441
552,jiayuguan,39.8167,98.3,298.07,30,81,2.83,CN,1690412441
553,sur,22.5667,59.5289,302.59,74,85,6.19,OM,1690412442
554,warman,52.3168,-106.5679,301.53,29,40,5.14,CA,1690412442
555,ancud,-41.8697,-73.8203,280.98,86,100,1.21,CL,1690412275
556,carnarvon,-24.8667,113.6333,290.16,59,6,7.44,AU,1690412442
557,arkhangel'sk,64.5401,40.5433,286.44,89,100,1.98,RU,1690412442
558,dakhla,23.6848,-15.958,293.22,90,0,10.92,EH,1690412443
559,aksu,41.1231,80.2644,299.82,34,12,1.32,CN,1690412443
560,changyon,38.2508,125.0961,297.61,92,100,3.05,KP,1690412448
561,viana,-20.3903,-40.4961,295.02,95,21,1.2,BR,1690412448
562,belmonte,-15.8631,-38.8828,295.54,75,71,1.23,BR,1690412448
563,cruzeiro do sul,-29.5128,-51.9853,290.42,87,100,3.72,BR,1690412221
564,guerrero negro,27.9769,-114.0611,295.06,76,48,5.12,MX,1690412449
565,freetown,8.484,-13.2299,299.99,89,75,2.57,SL,1690412319
