City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
361,tynda,55.1667,124.7167,298.45,55,13,2.01,RU,1690423732
362,port blair,11.6667,92.75,302.17,84,40,5.66,IN,1690423732
363,villa union,23.2,-106.2333,303.72,79,100,0.0,MX,1690423733
364,mugia,43.1041,-9.2179,291.99,79,99,3.16,ES,1690423733
365,bathsheba,13.2167,-59.5167,301.51,89,40,7.2,BB,1690423733
366,porkhov,57.765,29.5561,284.69,98,100,2.11,RU,1690423733
367,port elizabeth,-33.918,25.5701,284.32,81,97,6.22,ZA,1690423733
368,santa ana de yacuma,-13.75,-65.4333,299.09,43,0,1.21,BO,1690423733
369,bismarck,46.8083,-100.7837,302.06,51,0,2.06,US,1690423441
370,san fernando de apure,7.8878,-67.4724,297.24,97,93,1.69,VE,1690423734
371,novomikhaylovskiy,44.2581,38.8578,295.26,82,0,1.63,RU,1690423734
372,obigarm,38.7173,69.7088,299.13,25,2,2.18,TJ,1690423734
373,berezovyy,51.6667,135.7,300.59,58,27,0.09,RU,1690423734
374,pathein,16.7833,94.7333,302.15,77,39,4.81,MM,1690423734
375,nampula,-15.1165,39.2666,289.12,94,20,5.14,MZ,1690423734
376,mogocha,53.7333,119.7667,297.21,57,100,3.1,RU,1690423734
377,matoury,4.8483,-52.3317,298.13,94,75,0.0,GF,1690423734
378,riviere-du-loup,47.8304,-69.5342,295.3,73,100,3.09,CA,1690423584
379,aasiaat,68.7098,-52.8699,275.23,96,32,3.02,GL,1690423735
380,laboulaye,-34.1266,-63.3912,280.95,57,100,2.48,AR,1690423735
381,shetpe,44.1667,52.1167,295.87,74,0,2.3,KZ,1690423735
382,achikulak,44.5517,44.8378,292.77,82,0,3.39,RU,1690423735
383,alesund,62.4723,6.1549,289.68,93,100,4.12,NO,1690423735
384,fort st. john,56.2499,-120.8529,288.09,94,100,4.12,CA,1690423735
385,strelka,58.0728,93.0344,293.27,78,82,1.75,RU,1690423736
386,kone,-21.0595,164.8658,297.6,39,0,4.38,NC,1690423541
387,bida,9.0833,6.0167,298.37,85,95,1.75,NG,1690423737
388,petropavl,54.8753,69.1628,293.22,58,42,2.06,KZ,1690423737
389,den burg,53.0542,4.7972,289.14,88,75,3.09,NL,1690423737
390,bandar-e anzali,37.4727,49.4622,294.21,77,1,1.35,IR,1690423737
391,sekong,-6.3996,106.0252,300.29,74,81,1.83,ID,1690423738
392,port saint john's,-31.6229,29.5448,292.32,65,40,8.72,ZA,1690423738
393,aleksandrovsk-sakhalinskiy,50.8975,142.1561,292.04,91,98,2.74,RU,1690423738
394,qa'en,33.7265,59.1844,296.19,45,0,2.06,IR,1690423738
395,mar del plata,-38.0023,-57.5575,282.64,81,75,8.05,AR,1690423473
396,west island,-12.1568,96.8225,296.14,94,75,8.23,CC,1690423452
397,nemuro,43.3236,145.575,292.83,91,100,3.09,JP,1690423503
398,bani walid,31.7566,13.9942,296.87,78,0,3.7,LY,1690423739
399,ugoofaaru,5.6667,73.0,301.08,72,100,1.11,MV,1690423739
400,kamaishi,39.2667,141.8833,301.73,67,49,1.17,JP,1690423739
401,malvan,16.0667,73.4667,298.54,90,100,8.82,IN,1690423739
402,jayapura,-2.5333,140.7,299.81,95,100,3.05,ID,1690423739
403,guerrero negro,27.9769,-114.0611,295.31,73,4,6.33,MX,1690423740
404,urangan,-25.3,152.9,292.7,84,91,6.21,AU,1690423661
405,casteljaloux,44.3176,0.0861,289.1,95,0,0.39,FR,1690423740
406,felahiye,39.0906,35.5672,281.56,23,0,1.31,TR,1690423740
407,shimoda,34.6667,138.95,305.99,66,22,2.65,JP,1690423740
408,el porvenir,13.7617,-87.3458,299.78,69,45,2.81,HN,1690423740
409,sao mateus,-18.7161,-39.8589,292.54,85,3,0.66,BR,1690423741
410,port hueneme,34.1478,-119.1951,309.14,69,0,5.14,US,1690423741
411,howrah,22.5892,88.3103,302.15,89,75,3.6,IN,1690423741
412,colchani,-20.3,-66.9333,277.08,25,0,3.42,BO,1690423741
413,mont-laurier,46.5501,-75.4993,291.67,98,100,0.54,CA,1690423741
414,piti village,13.4626,144.6933,300.64,90,0,4.12,GU,1690423742
415,port hedland,-20.3167,118.5667,298.18,47,40,4.12,AU,1690423742
416,solnechnyy,50.7214,136.6319,298.66,63,31,1.76,RU,1690423742
417,hammerfest,70.6634,23.6821,284.4,87,100,2.57,NO,1690423656
418,watsa,3.0372,29.5355,290.95,99,99,0.69,CD,1690423742
419,saldanha,-33.0117,17.9442,285.35,91,93,5.03,ZA,1690423742
420,oranjemund,-28.55,16.4333,284.61,73,0,2.77,NA,1690423743
421,jevargi,17.0167,76.7667,296.36,92,100,8.71,IN,1690423743
422,bazar-korgon,41.0376,72.7459,302.22,24,30,2.14,KG,1690423743
423,mopti,14.6667,-4.0,304.88,43,100,3.3,ML,1690423743
424,hadibu,12.65,54.0333,298.14,79,55,11.25,YE,1690423744
425,colares,38.7992,-9.4469,292.58,83,89,13.41,PT,1690423744
426,rawson,-43.3002,-65.1023,277.98,65,65,2.93,AR,1690423744
427,black river,18.0264,-77.8487,300.78,79,76,1.2,JM,1690423744
428,mhamid,29.82,-5.72,307.77,5,0,2.45,MA,1690423744
429,ma'rib,15.4591,45.3253,301.42,25,43,2.1,YE,1690423744
430,jandaia do sul,-23.6031,-51.6433,290.34,68,75,0.85,BR,1690423744
431,pariaman,-0.619,100.12,301.18,71,100,0.58,ID,1690423745
432,polyarnyy,69.1989,33.4478,283.42,96,100,0.86,RU,1690423745
433,pangody,65.85,74.4859,294.92,61,89,3.46,RU,1690423745
434,labytnangi,66.6572,66.4183,290.21,87,99,4.95,RU,1690423745
435,goure,13.9835,10.2704,303.67,47,100,4.79,NE,1690423745
436,nadi,-17.8,177.4167,295.15,88,100,2.57,FJ,1690423746
437,naberera,-4.2,36.9333,285.04,92,8,2.58,TZ,1690423746
438,aykhal,66.0,111.5,289.5,59,100,3.68,RU,1690423746
439,tshabong,-26.05,22.45,283.74,40,0,3.28,BW,1690423746
440,barakani,-12.1356,44.4317,297.49,73,37,5.56,KM,1690423746
441,borogontsy,62.6683,131.1683,295.6,40,47,1.92,RU,1690423746
442,badger,64.8,-147.5333,302.88,51,75,0.0,US,1690423747
443,chifeng,42.2683,118.9636,303.77,47,38,4.37,CN,1690423747
444,vadso,70.0744,29.7487,283.24,93,100,1.03,NO,1690423747
445,hotan,37.0997,79.9269,302.27,27,32,1.45,CN,1690423747
446,al jawf,29.5,38.75,300.97,18,47,2.63,SA,1690423747
447,as sulayyil,20.4607,45.5779,306.43,10,85,3.9,SA,1690423747
448,buka,40.8108,69.1986,303.92,16,4,3.98,UZ,1690423748
449,waingapu,-9.6567,120.2641,299.95,56,6,3.86,ID,1690423748
450,hovd,48.0056,91.6419,296.33,29,100,1.8,MN,1690423540
451,parnu,58.3859,24.4971,283.2,100,100,1.54,EE,1690423748
452,ad dawadimi,24.5077,44.3924,301.31,16,94,3.38,SA,1690423748
453,the pas,53.8251,-101.2541,285.16,94,100,4.63,CA,1690423748
454,biskra,34.8504,5.7281,302.25,51,1,5.96,DZ,1690423748
455,dunedin,-45.8742,170.5036,279.15,80,77,6.71,NZ,1690423565
456,kostomuksha,64.571,30.5767,284.6,93,33,0.79,RU,1690423749
457,olinda,-8.0089,-34.8553,297.0,94,40,2.57,BR,1690423726
458,papao,-17.75,-149.55,297.97,82,39,2.7,PF,1690423545
459,trondheim,63.4305,10.3951,288.66,93,47,0.41,NO,1690423749
460,kristiansund,63.1115,7.732,288.18,94,100,1.54,NO,1690423749
461,purpe,64.4803,76.6897,295.44,57,96,4.72,RU,1690423749
462,yuzhno-kurilsk,44.0306,145.8556,294.9,78,100,2.15,RU,1690423749
463,bei'an,24.5399,109.533,304.64,67,69,3.72,CN,1690423750
464,tavsanli,39.5424,29.4987,296.86,28,7,1.94,TR,1690423750
465,zaozersk,69.4005,32.4476,283.75,94,100,0.72,RU,1690423750
466,acarau,-2.8856,-40.12,298.89,83,11,7.31,BR,1690423750
467,eydhafushi,5.1033,73.0708,301.26,72,99,0.63,MV,1690423750
468,callao,-12.0667,-77.15,292.99,82,100,4.12,PE,1690423561
469,margate,51.3813,1.3862,289.76,94,100,4.47,GB,1690423751
470,yarrawonga,-36.0167,146.0,287.32,63,0,4.14,AU,1690423751
471,nelson bay,-32.7167,152.15,292.04,71,0,1.79,AU,1690423751
472,sardarshahr,28.4333,74.4833,303.52,69,97,2.97,IN,1690423751
473,tobelo,1.7284,128.0095,303.0,65,46,3.88,ID,1690423751
474,thunder bay,48.4001,-89.3168,290.29,94,61,1.48,CA,1690423737
475,nanto-shi,36.5692,136.9116,308.98,55,0,1.34,JP,1690423752
476,arsen'yev,44.1631,133.2733,303.79,56,0,1.21,RU,1690423752
477,kingston,17.997,-76.7936,303.68,74,20,3.09,JM,1690423570
478,kentville,45.0835,-64.4988,292.26,96,68,3.37,CA,1690423752
479,monterey,36.2505,-121.2516,297.44,30,0,5.54,US,1690423694
480,mali,12.079,-12.2982,289.63,92,81,1.26,GN,1690423752
481,arkhangel'sk,64.5401,40.5433,287.77,86,100,1.42,RU,1690423752
482,cabedelo,-6.9811,-34.8339,297.52,87,52,4.59,BR,1690423503
483,maxixe,-23.8597,35.3472,290.4,72,8,1.63,MZ,1690423753
484,dryden,49.7833,-92.7503,295.32,69,80,2.31,CA,1690423753
485,surin,14.8818,103.4936,304.21,99,77,6.17,TH,1690423753
486,lagoa,39.05,-27.9833,295.36,92,41,7.25,PT,1690423753
487,kas,36.2018,29.6377,302.14,38,0,0.54,TR,1690423753
488,molteno,-31.3968,26.3625,281.0,93,30,5.41,ZA,1690423754
489,belle chasse,29.8549,-89.9906,304.15,60,20,2.24,US,1690423754
490,acapulco de juarez,16.8634,-99.8901,303.05,70,75,3.09,MX,1690423559
491,marka,1.7159,44.7717,297.25,85,93,6.5,SO,1690423754
492,los llanos de aridane,28.6585,-17.9182,294.01,81,75,4.63,ES,1690423754
493,toliara,-23.35,43.6667,290.45,54,0,7.19,MG,1690423754
494,kingscliff,-28.2667,153.5667,294.69,63,100,6.69,AU,1690423755
495,sudak,44.85,34.9667,295.0,80,0,2.06,UA,1690423755
496,camana,-16.6228,-72.7111,290.12,88,8,3.08,PE,1690423755
497,sitka,57.0531,-135.33,289.09,82,100,1.54,US,1690423755
498,birao,10.2849,22.7882,295.16,93,100,1.57,CF,1690423755
499,poli,-3.3333,36.8,285.09,91,69,1.77,TZ,1690423756
500,kangal,39.2335,37.3911,289.34,39,0,1.11,TR,1690423756
501,chu,43.5983,73.7614,304.14,18,37,2.06,KZ,1690423756
502,suntar,62.1444,117.6319,292.18,54,96,4.17,RU,1690423756
503,serang,-6.1149,106.1502,300.51,75,51,1.47,ID,1690423756
504,aroma,15.8167,36.1333,296.65,78,100,12.73,SD,1690423757
505,letlhakane,-21.4167,25.5833,285.64,69,0,4.07,BW,1690423757
506,greymouth,-42.4667,171.2,282.72,66,92,4.19,NZ,1690423757
507,patong,7.8961,98.2966,303.72,73,98,7.07,TH,1690423757
508,verkhnevilyuysk,63.4453,120.3167,293.29,39,100,2.5,RU,1690423757
509,novovarshavka,54.1721,74.6946,292.73,75,100,3.72,RU,1690423733
510,tabou,4.423,-7.3528,297.59,90,99,3.64,CI,1690423758
511,saint croix,17.7397,-64.7388,300.4,78,0,4.63,VI,1690423758
512,new plymouth,-39.0667,174.0833,283.88,60,54,10.47,NZ,1690423758
513,chaman,30.9236,66.4512,300.04,54,6,1.96,PK,1690423512
514,rodna,47.4167,24.8167,288.36,99,100,1.8,RO,1690423759
515,luuq,3.7938,42.5445,296.44,70,96,8.26,SO,1690423759
516,newman,37.3138,-121.0208,310.34,43,0,2.68,US,1690423760
517,labinsk,44.6342,40.7356,292.37,74,0,3.23,RU,1690423760
518,kargasok,59.0556,80.8572,291.78,81,11,2.94,RU,1690423761
519,whitecourt,54.1502,-115.6855,285.16,94,100,5.14,CA,1690423761
520,bamboo flat,11.7,92.7167,302.2,84,40,5.66,IN,1690423761
521,sarai,53.7458,41.0213,291.92,91,10,2.76,RU,1690423761
522,kagizman,40.1567,43.1342,286.3,72,2,1.22,TR,1690423761
523,polski trambesh,43.3836,25.6497,292.45,82,15,7.25,BG,1690423761
524,east london,-33.0153,27.9116,290.93,69,100,5.47,ZA,1690423507
525,hirado,33.3597,129.5531,301.45,75,9,0.62,JP,1690423762
526,mersing,2.4312,103.8405,301.31,82,100,3.4,MY,1690423762
527,ingeniero jacobacci,-41.3427,-69.5448,273.93,86,99,1.1,AR,1690423763
528,la tuque,47.4334,-72.7824,291.56,98,100,2.51,CA,1690423763
529,penzance,50.1186,-5.5371,289.53,97,100,10.45,GB,1690423763
530,madera,37.1666,-119.8343,311.62,19,1,4.12,US,1690423763
531,abagur,53.7308,87.2526,292.72,61,79,1.75,RU,1690423764
532,kantunilkin,21.0917,-87.45,300.29,78,4,1.92,MX,1690423481
533,greenwood,34.1668,-82.1165,300.53,62,0,1.54,US,1690423764
534,khanabad,36.6825,69.1156,306.58,11,0,2.78,AF,1690423764
535,al kharijah,25.4514,30.5464,304.18,20,100,2.45,EG,1690423764
536,kenai,60.5544,-151.2583,288.2,90,100,5.66,US,1690423764
537,uige,-7.6087,15.0613,289.81,87,1,0.56,AO,1690423765
538,yarmouth,41.7057,-70.2286,297.59,88,0,4.12,US,1690423765
539,tinogasta,-28.0632,-67.5649,283.0,58,14,0.78,AR,1690423765
540,at taj,24.2049,23.2857,299.66,17,94,2.8,LY,1690423765
541,dongtai,32.8523,120.3095,303.21,73,16,5.44,CN,1690423765
542,ben gardane,33.1378,11.2197,299.74,65,0,4.07,TN,1690423766
543,christies beach,-35.1396,138.4698,290.2,53,96,2.68,AU,1690423766
544,arrifes,37.7667,-25.7,292.29,83,20,2.57,PT,1690423766
